4.01182474090909	-6.503360072727273
-9.632206615384614	-4.085805313076924
-6.61999434153846	-5.974996476923077
-7.8906361500000015	-5.375833883333333
-7.8906361500000015	-5.375833883333333
4.6205430846153845	0.0003071376923076813
3.6903759875	0.7385666337500001
1.6523985784615387	-6.874434765384614
2.160933756	-6.332008504
2.8047871636363633	0.3093734081818182
-1.4275859135714286	-5.460985664285715
-0.9791838890909094	0.13356374109090907
-0.9529785123076924	-7.31021851
3.402184631	-0.498214076
-11.351385200000001	-7.7990345538461545
0.363517576875	-2.6124770875
-2.91222377	-5.8112308575
-5.96668275	-6.2993278875
-10.451124562500002	-7.847354875
-4.713959571428572	-6.31709147142857
-7.7187684375	-3.673831375
0.278070087875	-5.395937662500001
-13.0570429625	-6.545799925
-6.678321700000001	-5.414271006
-14.629853812500002	-5.6552391375
-9.191781853846154	-4.933580682307692
-0.33585919125	-4.72378699125
0.795173064	-1.3441918370000001
-0.9080503845454544	-2.1182824727272727
-8.089049527272728	-6.6295511
-0.3624866342923077	-7.210451944615384
-9.5219389375	-7.791108637500001
0.8960001280000002	-4.677024739999999
-8.180759672727271	-4.882881918181818
-0.3047694619285715	-2.431339665
-1.1138879464285714	-3.9643647300000002
-7.9310272325	-4.458966941666666
1.9867060500000002	-4.8123757000000005
-11.255492624999999	-5.3852990375
-3.6770557168394955	-4.649863652945456
